algorithm,expected_evals,dim
default,489.5630634371156,10
Powell,71.8191511795924,10
64L,9307.4155664771,10
Powell,71.76366003115699,10
Powell,71.763280265973,10
Powell,71.7629020198584,10
Powell,71.76252528673658,10
Powell,71.76215006055526,10
default,489.1637860961993,10
Powell,71.76020569971655,10
Powell,71.75983346938426,10
Powell,71.7594627279804,10
64L,9298.703125538039,10
Powell,71.7055774416243,10
Powell,71.70520966024665,10
Powell,71.70484335000084,10
default,488.7755906130968,10
Powell,71.70294883213755,10
Powell,71.70258544655127,10
Powell,71.70222351451291,10
Powell,71.70186303020807,10
32L,5570.711251059068,10
Powell,71.67261081488778,10
Powell,71.67225320871887,10
Powell,71.67189703297939,10
default,488.498524230685,10
Powell,71.67005285172945,10
Powell,71.66969951973105,10
Powell,71.66934760106487,10
64L,9285.165545660644,10
Powell,71.61767931657214,10
Powell,71.61733020764454,10
Powell,71.61698249515638,10
Powell,71.61663617352174,10
default,488.1241805981699,10
Powell,71.6148406035986,10
Powell,71.61449704702622,10
Powell,71.61415486468333,10
32L,5562.774067878227,10
Powell,71.58633591109022,10
Powell,71.58599646075415,10
Powell,71.58565836822217,10
Powell,71.58532162806299,10
default,487.86116775024607,10
Powell,71.58357373019635,10
64L,9272.308493566468,10
Powell,71.53401782837955,10
Powell,71.53368511300059,10
Powell,71.53335372848538,10
Powell,71.53302366951034,10
Powell,71.53269493077325,10
