,target,ert,fid,dim,algorithm
15,-1.0,inf,4,10,16L
16,-1.2000000000000002,inf,4,10,16L
17,-1.4000000000000004,inf,4,10,16L
18,-1.6,inf,4,10,16L
19,-1.8000000000000003,inf,4,10,16L
20,-2.0,inf,4,10,16L
21,-2.2,inf,4,10,16L
22,-2.4000000000000004,inf,4,10,16L
23,-2.6000000000000005,inf,4,10,16L
24,-2.8000000000000007,inf,4,10,16L
25,-3.0,inf,4,10,16L
26,-3.2,inf,4,10,16L
27,-3.4000000000000004,inf,4,10,16L
28,-3.6000000000000005,inf,4,10,16L
29,-3.8000000000000007,inf,4,10,16L
30,-4.0,inf,4,10,16L
31,-4.2,inf,4,10,16L
32,-4.4,inf,4,10,16L
33,-4.6000000000000005,inf,4,10,16L
34,-4.800000000000001,inf,4,10,16L
35,-5.0,inf,4,10,16L
36,-5.2,inf,4,10,16L
37,-5.4,inf,4,10,16L
38,-5.6000000000000005,inf,4,10,16L
39,-5.800000000000001,inf,4,10,16L
40,-6.0,inf,4,10,16L
41,-6.200000000000001,inf,4,10,16L
42,-6.4,inf,4,10,16L
43,-6.6,inf,4,10,16L
44,-6.800000000000001,inf,4,10,16L
45,-7.0,inf,4,10,16L
46,-7.200000000000001,inf,4,10,16L
47,-7.4,inf,4,10,16L
48,-7.600000000000001,inf,4,10,16L
49,-7.800000000000001,inf,4,10,16L
50,-8.0,inf,4,10,16L
0,2.0,2354.5333333333333,4,10,32L
1,1.8,3855.0,4,10,32L
2,1.6,7660.333333333333,4,10,32L
3,1.4,10498.066666666668,4,10,32L
4,1.2,12857.2,4,10,32L
5,1.0,15336.066666666668,4,10,32L
6,0.7999999999999998,inf,4,10,32L
7,0.5999999999999999,inf,4,10,32L
8,0.3999999999999999,inf,4,10,32L
9,0.19999999999999998,inf,4,10,32L
10,0.0,inf,4,10,32L
11,-0.20000000000000015,inf,4,10,32L
12,-0.40000000000000036,inf,4,10,32L
13,-0.6000000000000001,inf,4,10,32L
14,-0.8000000000000003,inf,4,10,32L
15,-1.0,inf,4,10,32L
16,-1.2000000000000002,inf,4,10,32L
17,-1.4000000000000004,inf,4,10,32L
18,-1.6,inf,4,10,32L
19,-1.8000000000000003,inf,4,10,32L
20,-2.0,inf,4,10,32L
21,-2.2,inf,4,10,32L
22,-2.4000000000000004,inf,4,10,32L
23,-2.6000000000000005,inf,4,10,32L
24,-2.8000000000000007,inf,4,10,32L
25,-3.0,inf,4,10,32L
26,-3.2,inf,4,10,32L
27,-3.4000000000000004,inf,4,10,32L
28,-3.6000000000000005,inf,4,10,32L
29,-3.8000000000000007,inf,4,10,32L
30,-4.0,inf,4,10,32L
31,-4.2,inf,4,10,32L
32,-4.4,inf,4,10,32L
33,-4.6000000000000005,inf,4,10,32L
34,-4.800000000000001,inf,4,10,32L
35,-5.0,inf,4,10,32L
36,-5.2,inf,4,10,32L
37,-5.4,inf,4,10,32L
38,-5.6000000000000005,inf,4,10,32L
39,-5.800000000000001,inf,4,10,32L
40,-6.0,inf,4,10,32L
41,-6.200000000000001,inf,4,10,32L
42,-6.4,inf,4,10,32L
43,-6.6,inf,4,10,32L
44,-6.800000000000001,inf,4,10,32L
45,-7.0,inf,4,10,32L
46,-7.200000000000001,inf,4,10,32L
47,-7.4,inf,4,10,32L
48,-7.600000000000001,inf,4,10,32L
49,-7.800000000000001,inf,4,10,32L
50,-8.0,inf,4,10,32L
0,2.0,3335.866666666667,4,10,64L
1,1.8,5486.066666666667,4,10,64L
2,1.6,11055.466666666667,4,10,64L
3,1.4,17426.4,4,10,64L
4,1.2,22081.6,4,10,64L
5,1.0,32287.333333333332,4,10,64L
6,0.7999999999999998,15758508.0,4,10,64L
7,0.5999999999999999,inf,4,10,64L
8,0.3999999999999999,inf,4,10,64L
9,0.19999999999999998,inf,4,10,64L
10,0.0,inf,4,10,64L
11,-0.20000000000000015,inf,4,10,64L
12,-0.40000000000000036,inf,4,10,64L
13,-0.6000000000000001,inf,4,10,64L
14,-0.8000000000000003,inf,4,10,64L
15,-1.0,inf,4,10,64L
16,-1.2000000000000002,inf,4,10,64L
17,-1.4000000000000004,inf,4,10,64L
18,-1.6,inf,4,10,64L
19,-1.8000000000000003,inf,4,10,64L
20,-2.0,inf,4,10,64L
21,-2.2,inf,4,10,64L
22,-2.4000000000000004,inf,4,10,64L
23,-2.6000000000000005,inf,4,10,64L
24,-2.8000000000000007,inf,4,10,64L
25,-3.0,inf,4,10,64L
26,-3.2,inf,4,10,64L
27,-3.4000000000000004,inf,4,10,64L
28,-3.6000000000000005,inf,4,10,64L
29,-3.8000000000000007,inf,4,10,64L
30,-4.0,inf,4,10,64L
31,-4.2,inf,4,10,64L
32,-4.4,inf,4,10,64L
33,-4.6000000000000005,inf,4,10,64L
34,-4.800000000000001,inf,4,10,64L
35,-5.0,inf,4,10,64L
36,-5.2,inf,4,10,64L
37,-5.4,inf,4,10,64L
38,-5.6000000000000005,inf,4,10,64L
39,-5.800000000000001,inf,4,10,64L
40,-6.0,inf,4,10,64L
41,-6.200000000000001,inf,4,10,64L
42,-6.4,inf,4,10,64L
43,-6.6,inf,4,10,64L
44,-6.800000000000001,inf,4,10,64L
45,-7.0,inf,4,10,64L
46,-7.200000000000001,inf,4,10,64L
47,-7.4,inf,4,10,64L
48,-7.600000000000001,inf,4,10,64L
49,-7.800000000000001,inf,4,10,64L
50,-8.0,inf,4,10,64L
0,2.0,13.0,5,10,VBS
1,1.8,13.0,5,10,VBS
2,1.6,13.0,5,10,VBS
3,1.4,24.0,5,10,VBS
4,1.2,24.0,5,10,VBS
5,1.0,24.0,5,10,VBS
6,0.7999999999999998,35.0,5,10,VBS
7,0.5999999999999999,35.0,5,10,VBS
8,0.3999999999999999,35.0,5,10,VBS
9,0.19999999999999998,46.0,5,10,VBS
10,0.0,46.0,5,10,VBS
11,-0.20000000000000015,46.0,5,10,VBS
12,-0.40000000000000036,46.0,5,10,VBS
13,-0.6000000000000001,46.0,5,10,VBS
14,-0.8000000000000003,46.0,5,10,VBS
15,-1.0,46.0,5,10,VBS
16,-1.2000000000000002,46.0,5,10,VBS
17,-1.4000000000000004,46.0,5,10,VBS
18,-1.6,46.0,5,10,VBS
19,-1.8000000000000003,46.0,5,10,VBS
20,-2.0,46.0,5,10,VBS
21,-2.2,46.0,5,10,VBS
22,-2.4000000000000004,46.0,5,10,VBS
23,-2.6000000000000005,46.0,5,10,VBS
24,-2.8000000000000007,46.0,5,10,VBS
25,-3.0,46.0,5,10,VBS
26,-3.2,46.0,5,10,VBS
27,-3.4000000000000004,46.0,5,10,VBS
28,-3.6000000000000005,46.0,5,10,VBS
29,-3.8000000000000007,46.0,5,10,VBS
30,-4.0,46.0,5,10,VBS
31,-4.2,46.0,5,10,VBS
32,-4.4,46.0,5,10,VBS
33,-4.6000000000000005,46.0,5,10,VBS
34,-4.800000000000001,46.0,5,10,VBS
35,-5.0,46.0,5,10,VBS
36,-5.2,46.0,5,10,VBS
37,-5.4,46.0,5,10,VBS
38,-5.6000000000000005,46.0,5,10,VBS
39,-5.800000000000001,46.0,5,10,VBS
40,-6.0,46.0,5,10,VBS
41,-6.200000000000001,46.0,5,10,VBS
42,-6.4,46.0,5,10,VBS
43,-6.6,46.0,5,10,VBS
44,-6.800000000000001,46.0,5,10,VBS
45,-7.0,46.0,5,10,VBS
46,-7.200000000000001,46.0,5,10,VBS
47,-7.4,46.0,5,10,VBS
48,-7.600000000000001,46.0,5,10,VBS
49,-7.800000000000001,46.0,5,10,VBS
50,-8.0,46.0,5,10,VBS
0,2.0,13.0,5,10,GRS
1,1.8,13.0,5,10,GRS
2,1.6,13.0,5,10,GRS
3,1.4,24.0,5,10,GRS
4,1.2,24.0,5,10,GRS
5,1.0,24.0,5,10,GRS
6,0.7999999999999998,35.0,5,10,GRS
7,0.5999999999999999,35.0,5,10,GRS
8,0.3999999999999999,35.0,5,10,GRS
9,0.19999999999999998,46.0,5,10,GRS
10,0.0,46.0,5,10,GRS
11,-0.20000000000000015,46.0,5,10,GRS
12,-0.40000000000000036,46.0,5,10,GRS
13,-0.6000000000000001,46.0,5,10,GRS
14,-0.8000000000000003,46.0,5,10,GRS
15,-1.0,46.0,5,10,GRS
16,-1.2000000000000002,46.0,5,10,GRS
17,-1.4000000000000004,46.0,5,10,GRS
18,-1.6,46.0,5,10,GRS
19,-1.8000000000000003,46.0,5,10,GRS
20,-2.0,46.0,5,10,GRS
21,-2.2,46.0,5,10,GRS
22,-2.4000000000000004,46.0,5,10,GRS
23,-2.6000000000000005,46.0,5,10,GRS
24,-2.8000000000000007,46.0,5,10,GRS
25,-3.0,46.0,5,10,GRS
26,-3.2,46.0,5,10,GRS
27,-3.4000000000000004,46.0,5,10,GRS
28,-3.6000000000000005,46.0,5,10,GRS
29,-3.8000000000000007,46.0,5,10,GRS
30,-4.0,46.0,5,10,GRS
31,-4.2,46.0,5,10,GRS
32,-4.4,46.0,5,10,GRS
33,-4.6000000000000005,46.0,5,10,GRS
34,-4.800000000000001,46.0,5,10,GRS
35,-5.0,46.0,5,10,GRS
36,-5.2,46.0,5,10,GRS
37,-5.4,46.0,5,10,GRS
38,-5.6000000000000005,46.0,5,10,GRS
39,-5.800000000000001,46.0,5,10,GRS
40,-6.0,46.0,5,10,GRS
41,-6.200000000000001,46.0,5,10,GRS
42,-6.4,46.0,5,10,GRS
43,-6.6,46.0,5,10,GRS
44,-6.800000000000001,46.0,5,10,GRS
45,-7.0,46.0,5,10,GRS
46,-7.200000000000001,46.0,5,10,GRS
47,-7.4,46.0,5,10,GRS
48,-7.600000000000001,46.0,5,10,GRS
49,-7.800000000000001,46.0,5,10,GRS
50,-8.0,46.0,5,10,GRS
0,2.0,13.0,5,10,GRS-LOPO
1,1.8,13.0,5,10,GRS-LOPO
2,1.6,13.0,5,10,GRS-LOPO
3,1.4,24.0,5,10,GRS-LOPO
4,1.2,24.0,5,10,GRS-LOPO
5,1.0,24.0,5,10,GRS-LOPO
6,0.7999999999999998,35.0,5,10,GRS-LOPO
7,0.5999999999999999,35.0,5,10,GRS-LOPO
8,0.3999999999999999,35.0,5,10,GRS-LOPO
9,0.19999999999999998,46.0,5,10,GRS-LOPO
10,0.0,46.0,5,10,GRS-LOPO
11,-0.20000000000000015,46.0,5,10,GRS-LOPO
12,-0.40000000000000036,46.0,5,10,GRS-LOPO
13,-0.6000000000000001,46.0,5,10,GRS-LOPO
14,-0.8000000000000003,46.0,5,10,GRS-LOPO
15,-1.0,46.0,5,10,GRS-LOPO
16,-1.2000000000000002,46.0,5,10,GRS-LOPO
17,-1.4000000000000004,46.0,5,10,GRS-LOPO
18,-1.6,46.0,5,10,GRS-LOPO
19,-1.8000000000000003,46.0,5,10,GRS-LOPO
20,-2.0,46.0,5,10,GRS-LOPO
21,-2.2,46.0,5,10,GRS-LOPO
22,-2.4000000000000004,46.0,5,10,GRS-LOPO
23,-2.6000000000000005,46.0,5,10,GRS-LOPO
24,-2.8000000000000007,46.0,5,10,GRS-LOPO
25,-3.0,46.0,5,10,GRS-LOPO
26,-3.2,46.0,5,10,GRS-LOPO
27,-3.4000000000000004,46.0,5,10,GRS-LOPO
28,-3.6000000000000005,46.0,5,10,GRS-LOPO
29,-3.8000000000000007,46.0,5,10,GRS-LOPO
30,-4.0,46.0,5,10,GRS-LOPO
31,-4.2,46.0,5,10,GRS-LOPO
32,-4.4,46.0,5,10,GRS-LOPO
33,-4.6000000000000005,46.0,5,10,GRS-LOPO
34,-4.800000000000001,46.0,5,10,GRS-LOPO
35,-5.0,46.0,5,10,GRS-LOPO
36,-5.2,46.0,5,10,GRS-LOPO
37,-5.4,46.0,5,10,GRS-LOPO
38,-5.6000000000000005,46.0,5,10,GRS-LOPO
39,-5.800000000000001,46.0,5,10,GRS-LOPO
40,-6.0,46.0,5,10,GRS-LOPO
41,-6.200000000000001,46.0,5,10,GRS-LOPO
42,-6.4,46.0,5,10,GRS-LOPO
43,-6.6,46.0,5,10,GRS-LOPO
44,-6.800000000000001,46.0,5,10,GRS-LOPO
45,-7.0,46.0,5,10,GRS-LOPO
46,-7.200000000000001,46.0,5,10,GRS-LOPO
47,-7.4,46.0,5,10,GRS-LOPO
48,-7.600000000000001,46.0,5,10,GRS-LOPO
49,-7.800000000000001,46.0,5,10,GRS-LOPO
50,-8.0,46.0,5,10,GRS-LOPO
0,2.0,104.2,5,10,Powell
1,1.8,117.8,5,10,Powell
2,1.6,130.4,5,10,Powell
3,1.4,130.93333333333334,5,10,Powell
4,1.2,131.4,5,10,Powell
5,1.0,131.4,5,10,Powell
6,0.7999999999999998,131.93333333333334,5,10,Powell
7,0.5999999999999999,131.93333333333334,5,10,Powell
8,0.3999999999999999,131.93333333333334,5,10,Powell
9,0.19999999999999998,131.93333333333334,5,10,Powell
10,0.0,131.93333333333334,5,10,Powell
11,-0.20000000000000015,131.93333333333334,5,10,Powell
12,-0.40000000000000036,131.93333333333334,5,10,Powell
13,-0.6000000000000001,131.93333333333334,5,10,Powell
14,-0.8000000000000003,131.93333333333334,5,10,Powell
15,-1.0,131.93333333333334,5,10,Powell
16,-1.2000000000000002,131.93333333333334,5,10,Powell
17,-1.4000000000000004,131.93333333333334,5,10,Powell
18,-1.6,131.93333333333334,5,10,Powell
19,-1.8000000000000003,131.93333333333334,5,10,Powell
20,-2.0,131.93333333333334,5,10,Powell
21,-2.2,131.93333333333334,5,10,Powell
22,-2.4000000000000004,131.93333333333334,5,10,Powell
23,-2.6000000000000005,131.93333333333334,5,10,Powell
24,-2.8000000000000007,131.93333333333334,5,10,Powell
25,-3.0,131.93333333333334,5,10,Powell
26,-3.2,131.93333333333334,5,10,Powell
27,-3.4000000000000004,131.93333333333334,5,10,Powell
28,-3.6000000000000005,131.93333333333334,5,10,Powell
29,-3.8000000000000007,131.93333333333334,5,10,Powell
30,-4.0,131.93333333333334,5,10,Powell
31,-4.2,131.93333333333334,5,10,Powell
32,-4.4,131.93333333333334,5,10,Powell
33,-4.6000000000000005,131.93333333333334,5,10,Powell
34,-4.800000000000001,131.93333333333334,5,10,Powell
35,-5.0,131.93333333333334,5,10,Powell
36,-5.2,131.93333333333334,5,10,Powell
37,-5.4,131.93333333333334,5,10,Powell
