algorithm,expected_evals,dim
2L,3.5012163143012534,2
Powell,0.34785805602028147,2
Powell,0.3471306735025472,2
Powell,0.3464052966671652,2
Powell,0.34568191929697706,2
Powell,0.3449605351960989,2
Powell,0.34424113818984337,2
Powell,0.34352372212464194,2
Powell,0.3428082808679669,2
Powell,0.3420948083082551,2
Powell,0.3413832983548303,2
Powell,0.3406737449378271,2
Powell,0.3399661420081144,2
Powell,0.33926048353721977,2
Powell,0.33855676351725317,2
Powell,0.3378549759608322,2
Powell,0.33715511490100647,2
Powell,0.33645717439118333,2
Powell,0.3357611485050526,2
Powell,0.3350670313365134,2
Powell,0.33437481699959865,2
Powell,0.333684499628403,2
Powell,0.33299607337700843,2
Powell,0.33230953241941147,2
Powell,0.3316248709494501,2
Powell,0.3309420831807316,2
Powell,0.3302611633465601,2
Powell,0.3295821056998644,2
Powell,0.3289049045131265,2
Powell,0.3282295540783098,2
Powell,0.3275560487067885,2
Powell,0.326884382729276,2
Powell,0.3262145504957548,2
Powell,0.3255465463754057,2
Powell,0.3248803647565383,2
Powell,0.3242160000465204,2
Powell,0.32355344667170904,2
Powell,0.322892699077381,2
default,2.063581542952678,2
Powell,0.31832968474466194,2
Powell,0.3176768676613444,2
Powell,0.31702582751871866,2
Powell,0.31637655887619087,2
Powell,0.3157290563116068,2
Powell,0.31508331442118503,2
Powell,0.3144393278194501,2
